"patch1.before","patch2.before","patch1.after","patch2.after"
90,50,80,60
75,53,67,61
80,42,71,51
76,44,62,58
90,38,71,57
79,61,71,69
91,52,76,67
74,48,67,55
79,43,66,56
62,60,60,62
64,44,53,55
95,59,82,72
62,53,55,60
76,53,69,60
66,45,58,53
75,48,62,61
89,47,71,65
83,43,66,60
73,46,60,59
72,42,58,56
90,45,81,54
94,49,71,72
77,54,79,52
73,47,66,54
86,52,79,59
63,42,65,40
83,43,76,50
78,52,70,60
94,43,81,56
77,47,79,45
81,34,66,49
79,45,73,51
69,54,64,59
98,56,81,73
80,45,76,49
80,57,74,63
74,58,72,60
88,56,81,63
77,48,68,57
81,64,68,77
82,50,76,56
72,49,67,54
76,50,67,59
70,48,67,51
68,51,66,53
74,54,59,69
94,48,92,50
85,52,69,68
91,46,80,57
73,56,68,61
88,45,74,59
91,63,85,69
79,60,70,69
76,40,55,61
76,49,67,58
93,50,84,59
80,59,76,63
72,60,60,72
81,44,72,53
67,63,62,68
72,50,71,51
88,52,74,66
66,60,68,58
86,45,72,59
72,50,58,64
82,33,73,42
84,52,76,60
80,48,69,59
69,50,67,52
76,52,77,51
93,50,86,57
98,49,80,67
88,44,77,55
81,65,76,70
83,57,81,59
77,51,71,57
65,58,66,57
77,50,70,57
76,50,69,57
76,55,65,66
84,50,81,53
104,50,83,71
69,56,73,52
86,59,68,77
67,41,71,37
61,45,52,54
84,44,74,54
65,42,63,44
69,57,73,53
79,57,85,51
89,48,79,58
74,55,66,63
88,46,72,62
77,52,70,59
72,60,71,61
86,54,79,61
96,40,87,49
58,38,53,43
92,53,84,61
93,58,91,60
97,50,80,67
86,47,73,60
78,51,68,61
103,51,93,61
79,46,72,53
85,49,73,61
90,50,87,53
66,52,61,57
76,39,62,53
103,48,88,63
76,57,71,62
82,61,80,63
78,50,76,52
73,54,66,61
74,57,60,71
93,39,75,57
78,43,68,53
94,50,83,61
65,61,62,64
79,50,66,63
72,58,67,63
82,42,73,51
84,48,74,58
73,47,67,53
79,70,71,78
86,52,82,56
69,49,66,52
86,50,65,71
89,54,86,57
67,64,69,62
86,45,75,56
74,53,66,61
74,61,72,63
90,45,78,57
69,51,58,62
70,69,72,67
74,41,68,47
83,48,68,63
81,52,76,57
82,47,63,66
67,63,69,61
68,62,63,67
84,55,69,70
68,62,66,64
83,50,73,60
76,56,72,60
80,55,79,56
87,46,81,52
65,59,70,54
83,47,67,63
64,46,57,53
79,54,74,59
76,57,78,55
78,53,71,60
59,48,51,56
83,57,79,61
94,49,82,61
70,59,68,61
75,67,76,66
89,46,80,55
84,42,73,53
74,35,66,43
64,51,60,55
93,55,74,74
71,49,64,56
82,55,69,68
85,50,79,56
96,51,81,66
80,46,71,55
77,40,68,49
86,53,76,63
74,50,70,54
80,58,74,64
68,39,63,44
73,52,69,56
79,52,69,62
72,37,62,47
82,61,80,63
70,42,66,46
79,48,68,59
74,64,77,61
83,50,77,56
66,47,62,51
84,53,69,68
81,49,73,57
81,51,76,56
73,40,62,51
94,55,84,65
79,41,69,51
82,48,74,56
89,59,87,61
88,59,82,65
71,40,64,47
98,47,91,54
70,40,65,45
90,47,80,57
68,44,67,45
93,58,81,70
81,46,72,55
95,47,69,73
72,48,61,59
79,54,75,58
84,56,78,62
85,40,73,52
83,52,78,57
84,57,83,58
83,51,73,61
75,50,72,53
84,59,77,66
60,39,58,41
81,50,78,53
95,46,74,67
89,53,81,61
90,54,91,53
68,54,63,59
88,49,75,62
84,44,66,62
76,46,67,55
67,44,58,53
80,49,72,57
70,44,63,51
86,58,78,66
77,40,60,57
82,47,64,65
72,47,66,53
75,43,67,51
93,53,78,68
84,41,74,51
91,51,80,62
83,51,77,57
61,47,57,51
91,47,84,54
80,54,72,62
80,60,72,68
68,54,68,54
91,47,84,54
68,67,59,76
77,48,67,58
69,55,70,54
86,53,83,56
87,55,73,69
69,44,63,50
72,42,71,43
89,64,80,73
86,53,74,65
84,59,72,71
71,53,61,63
87,45,73,59
67,36,61,42
81,39,72,48
82,47,74,55
96,47,87,56
70,47,63,54
96,47,80,63
89,48,80,57
79,61,71,69
80,42,67,55
77,52,75,54
80,61,85,56
73,59,65,67
62,40,61,41
70,45,61,54
82,44,72,54
79,55,84,50
67,58,64,61
92,44,85,51
78,56,69,65
82,53,81,54
82,34,71,45
83,43,74,52
84,57,79,62
74,46,69,51
77,40,64,53
81,46,71,56
81,49,71,59
84,48,64,68
82,52,74,60
80,55,69,66
93,44,77,60
82,50,74,58
85,42,71,56
88,44,70,62
66,48,53,61
85,61,78,68
73,51,69,55
71,59,66,64
70,63,68,65
88,55,82,61
92,48,79,61
98,54,83,69
85,62,73,74
67,57,70,54
82,57,71,68
83,50,78,55
100,50,90,60
83,57,69,71
74,62,66,70
79,52,75,56
78,41,71,48
88,46,72,62
74,55,72,57
82,50,76,56
92,31,82,41
83,47,76,54
76,55,68,63
72,52,62,62
77,45,71,51
74,62,73,63
95,38,81,52
78,51,65,64
65,44,62,47
83,46,82,47
81,55,67,69
78,61,70,69
72,53,68,57
100,53,78,75
69,33,53,49
73,48,66,55
83,45,71,57
78,64,76,66
72,47,58,61
68,41,58,51
92,49,78,63
68,50,60,58
94,44,86,52
99,65,91,73
87,58,79,66
79,57,79,57
78,61,76,63
89,62,89,62
85,49,76,58
83,55,66,72
73,50,58,65
76,67,72,71
86,54,73,67
75,52,72,55
84,53,70,67
83,36,69,50
73,48,63,58
87,57,72,72
72,57,64,65
75,50,69,56
85,47,73,59
82,48,76,54
78,56,77,57
68,50,59,59
88,48,81,55
98,41,79,60
67,46,64,49
66,45,65,46
85,43,77,51
85,51,75,61
81,54,76,59
80,56,79,57
73,49,74,48
83,52,79,56
97,49,83,63
72,49,71,50
88,41,78,51
73,53,66,60
80,57,68,69
72,50,63,59
93,45,77,61
73,51,62,62
84,44,73,55
68,51,64,55
77,54,74,57
78,56,69,65
63,63,68,58
75,54,72,57
67,39,61,45
66,58,70,54
80,39,72,47
86,43,87,42
82,50,73,59
73,57,71,59
77,55,74,58
76,53,68,61
75,53,67,61
88,42,80,50
66,47,60,53
68,55,61,62
87,35,72,50
69,54,67,56
79,43,69,53
67,54,61,60
75,51,71,55
74,57,73,58
95,42,86,51
94,54,79,69
74,57,74,57
87,37,65,59
87,49,75,61
79,54,68,65
72,53,71,54
73,52,69,56
78,52,70,60
76,49,72,53
81,54,71,64
83,49,74,58
82,51,72,61
81,49,73,57
77,56,74,59
90,61,78,73
79,43,67,55
79,59,75,63
91,40,77,54
86,52,80,58
78,40,64,54
78,61,72,67
82,49,75,56
70,52,66,56
82,57,73,66
67,52,61,58
85,52,76,61
83,57,67,73
69,48,69,48
74,57,65,66
67,53,68,52
82,52,81,53
102,53,91,64
89,44,76,57
75,49,73,51
75,58,65,68
77,41,74,44
76,58,71,63
91,50,74,67
82,56,80,58
75,52,69,58
75,56,73,58
81,53,72,62
87,43,82,48
74,47,66,55
66,60,66,60
84,51,72,63
87,51,81,57
85,60,78,67
55,41,53,43
72,32,65,39
66,62,67,61
86,49,83,52
72,39,62,49
73,39,58,54
69,49,62,56
82,50,77,55
65,51,67,49
79,46,78,47
71,42,61,52
86,51,72,65
71,38,63,46
80,53,74,59
80,52,75,57
86,48,75,59
83,49,82,50
82,40,67,55
76,50,63,63
84,53,72,65
81,49,76,54
87,60,81,66
74,49,73,50
77,58,72,63
89,56,86,59
80,46,70,56
86,52,81,57
70,37,61,46
96,49,81,64
79,49,64,64
102,58,86,74
63,40,57,46
94,55,72,77
89,49,79,59
73,51,69,55
86,35,74,47
68,41,63,46
77,54,67,64
77,45,71,51
72,36,59,49
92,48,78,62
72,54,67,59
95,47,75,67
77,43,68,52
79,57,77,59
74,51,67,58
99,42,83,58
86,50,71,65
96,50,88,58
77,58,73,62
75,53,67,61
84,49,74,59
80,51,77,54
75,58,72,61
77,55,73,59
77,42,67,52
69,45,63,51
102,57,87,72
80,53,71,62
91,49,80,60
104,45,93,56
76,50,73,53
62,50,63,49
67,47,64,50
79,40,65,54
84,58,81,61
80,52,67,65
85,49,75,59
87,36,76,47
77,56,77,56
81,56,76,61
101,51,85,67
109,54,84,79
81,46,72,55
91,53,83,61
76,54,62,68
69,45,65,49
70,55,60,65
78,67,83,62
77,54,68,63
84,49,74,59
69,52,65,56
76,53,61,68
87,59,86,60
83,50,72,61
76,51,67,60
93,52,73,72
87,56,71,72
93,47,85,55
72,58,71,59
82,58,72,68
73,49,75,47
86,48,74,60
74,59,66,67
69,49,62,56
73,47,62,58
71,59,70,60
79,60,70,69
80,49,75,54
76,49,71,54
82,70,72,80
87,49,86,50
89,50,85,54
79,39,66,52
85,52,71,66
69,41,56,54
57,44,53,48
96,47,91,52
83,39,75,47
81,44,73,52
79,42,72,49
75,56,70,61
72,41,66,47
83,51,75,59
81,44,75,50
87,57,77,67
89,55,77,67
71,61,66,66
67,44,66,45
81,43,72,52
92,44,80,56
86,58,75,69
101,46,73,74
85,47,71,61
80,40,74,46
59,46,51,54
83,47,74,56
82,49,68,63
76,58,67,67
68,50,62,56
80,44,65,59
66,49,62,53
95,44,76,63
74,48,61,61
78,63,72,69
69,35,67,37
68,61,61,68
78,54,67,65
76,41,62,55
105,38,85,58
90,42,76,56
60,54,61,53
71,44,62,53
82,42,63,61
90,53,76,67
66,44,60,50
88,37,75,50
74,47,64,57
80,35,66,49
77,58,77,58
77,67,79,65
80,44,70,54
75,45,65,55
89,48,86,51
68,44,59,53
75,43,69,49
77,47,61,63
68,47,57,58
69,47,63,53
88,53,73,68
87,46,68,65
88,48,75,61
86,55,79,62
76,53,67,62
87,53,82,58
80,49,78,51
73,48,71,50
75,48,68,55
91,51,80,62
87,68,80,75
91,49,78,62
75,52,67,60
78,51,78,51
78,50,63,65
74,48,75,47
62,60,53,69
81,65,69,77
68,61,63,66
76,53,64,65
71,47,71,47
76,44,66,54
74,58,71,61
68,51,58,61
80,52,76,56
93,51,89,55
99,50,81,68
75,63,70,68
76,40,66,50
70,47,63,54
80,60,69,71
83,55,78,60
86,62,80,68
85,54,78,61
80,57,72,65
70,60,69,61
103,36,85,54
80,49,72,57
72,57,68,61
72,40,66,46
74,48,66,56
65,50,61,54
83,46,66,63
85,55,76,64
83,47,74,56
90,53,85,58
73,54,63,64
89,54,79,64
78,50,64,64
73,53,62,64
86,56,76,66
74,49,61,62
68,49,64,53
77,48,65,60
68,36,62,42
80,38,67,51
89,58,73,74
91,42,76,57
83,52,69,66
86,49,80,55
92,44,79,57
77,44,71,50
78,40,79,39
87,40,69,58
85,39,71,53
74,41,74,41
88,63,78,73
89,60,78,71
76,52,71,57
78,56,72,62
73,45,63,55
84,63,84,63
83,55,71,67
81,50,74,57
85,47,77,55
80,49,70,59
80,59,78,61
76,46,66,56
80,46,75,51
84,41,71,54
92,64,82,74
57,42,52,47
74,36,72,38
65,55,69,51
76,46,72,50
93,46,86,53
94,43,80,57
84,49,70,63
70,41,71,40
103,51,90,64
82,58,69,71
70,47,67,50
84,60,81,63
89,49,74,64
72,56,60,68
76,39,64,51
84,50,77,57
73,37,61,49
79,60,85,54
84,53,74,63
76,38,73,41
74,56,70,60
65,50,58,57
73,46,70,49
78,42,72,48
92,53,83,62
79,49,69,59
71,49,63,57
71,52,68,55
62,51,62,51
83,57,85,55
67,48,61,54
83,42,74,51
85,46,73,58
81,58,72,67
89,53,73,69
88,50,80,58
78,41,70,49
65,34,60,39
88,51,85,54
74,55,67,62
90,47,79,58
73,50,62,61
99,58,89,68
81,59,74,66
95,66,84,77
74,42,69,47
81,42,77,46
71,46,65,52
82,52,72,62
80,45,72,53
84,57,78,63
75,42,71,46
86,47,78,55
80,50,69,61
74,47,69,52
77,61,75,63
78,52,75,55
94,45,84,55
74,45,69,50
59,49,58,50
93,53,78,68
98,51,86,63
73,51,74,50
66,66,66,66
67,55,60,62
66,52,58,60
78,42,66,54
69,61,68,62
82,62,74,70
81,49,66,64
73,50,65,58
78,55,77,56
71,50,62,59
77,43,68,52
70,42,58,54
91,43,82,52
69,55,66,58
74,51,72,53
71,55,72,54
81,51,73,59
88,58,81,65
57,57,54,60
96,47,85,58
83,51,74,60
87,47,72,62
96,69,88,77
83,58,79,62
86,41,67,60
56,45,46,55
83,49,77,55
80,44,68,56
91,51,78,64
68,44,61,51
57,53,55,55
71,44,61,54
71,48,65,54
79,51,73,57
73,38,64,47
75,65,62,78
74,57,74,57
84,43,74,53
70,56,62,64
79,57,73,63
74,50,67,57
77,62,72,67
80,47,71,56
78,43,71,50
80,44,73,51
91,50,87,54
84,39,74,49
70,38,59,49
79,53,65,67
85,53,77,61
91,48,75,64
87,58,67,78
76,44,73,47
86,41,69,58
81,41,72,50
81,42,66,57
77,57,76,58
100,45,79,66
67,53,63,57
74,39,63,50
89,39,83,45
92,48,75,65
90,43,80,53
68,42,53,57
74,54,62,66
71,46,65,52
75,60,69,66
79,30,63,46
83,53,80,56
86,60,75,71
68,57,67,58
79,47,64,62
89,46,70,65
93,52,78,67
89,48,86,51
80,50,72,58
76,48,70,54
79,44,72,51
76,46,72,50
74,58,68,64
89,57,80,66
92,43,78,57
84,53,73,64
71,40,61,50
81,54,66,69
78,55,72,61
73,49,62,60
95,49,81,63
70,39,63,46
91,52,73,70
82,52,78,56
64,49,57,56
91,44,83,52
77,44,71,50
87,45,69,63
69,51,68,52
79,48,75,52
75,58,75,58
83,51,78,56
79,57,69,67
82,43,72,53
76,59,72,63
68,44,64,48
88,54,81,61
74,48,70,52
89,63,76,76
92,46,83,55
71,52,66,57
89,62,84,67
79,43,70,52
62,52,56,58
82,48,64,66
71,46,62,55
99,67,97,69
87,48,80,55
86,55,76,65
78,50,70,58
59,49,53,55
77,44,68,53
71,50,64,57
80,53,72,61
67,44,60,51
95,45,76,64
77,54,62,69
85,48,73,60
60,58,61,57
72,65,73,64
76,49,74,51
84,51,80,55
64,57,66,55
90,48,71,67
76,42,63,55
92,58,90,60
84,51,75,60
78,45,70,53
80,37,70,47
76,40,66,50
86,47,74,59
76,50,66,60
78,46,68,56
82,48,70,60
80,59,70,69
88,48,77,59
81,53,75,59
72,49,68,53
77,37,65,49
76,47,71,52
94,44,82,56
110,52,87,75
86,44,78,52
76,42,64,54
94,56,81,69
73,58,74,57
72,58,76,54
88,59,80,67
85,49,77,57
84,53,73,64
67,47,66,48
83,48,74,57
83,65,73,75
98,44,92,50
88,51,80,59
87,46,76,57
83,52,72,63
98,56,88,66
79,56,78,57
79,39,65,53
77,49,72,54
82,50,68,64
92,42,69,65
83,50,70,63
71,44,60,55
84,43,77,50
68,49,60,57
67,51,61,57
81,46,70,57
74,39,58,55
75,46,65,56
71,46,64,53
80,54,71,63
87,48,74,61
78,46,70,54
98,61,89,70
89,60,71,78
87,44,73,58
80,53,69,64
92,64,81,75
87,46,81,52
76,54,69,61
70,58,64,64
90,57,80,67
75,47,77,45
87,43,79,51
82,53,68,67
61,54,65,50
76,43,58,61
77,53,74,56
79,50,71,58
77,45,64,58
101,46,86,61
78,48,68,58
96,50,76,70
73,45,58,60
79,40,68,51
76,45,64,57
83,57,69,71
73,44,76,41
88,61,83,66
75,44,62,57
85,44,79,50
84,49,78,55
71,55,65,61
100,38,77,61
79,61,77,63
84,52,69,67
65,42,58,49
83,63,84,62
74,50,64,60
89,60,78,71
71,44,67,48
81,58,70,69
63,35,63,35
69,54,66,57
80,56,80,56
80,55,76,59
94,47,80,61
66,51,59,58
91,57,79,69
71,47,58,60
79,47,66,60
79,55,80,54
89,40,84,45
93,52,80,65
74,58,71,61
88,39,72,55
90,55,81,64
80,46,75,51
76,49,70,55
79,58,71,66
79,51,70,60
88,41,76,53
58,51,54,55
82,47,69,60
89,50,72,67
78,52,66,64
89,54,80,63
100,47,79,68
89,41,88,42
87,56,78,65
81,47,67,61
72,48,62,58
60,48,55,53
95,48,87,56
78,57,65,70
87,44,74,57
74,52,66,60
90,44,75,59
92,54,84,62
81,66,71,76
79,51,76,54
88,36,76,48
67,50,57,60
75,45,65,55
83,46,70,59
77,49,70,56
86,44,77,53
87,52,79,60
94,51,75,70
75,41,62,54
77,39,69,47
77,51,69,59
82,59,69,72
90,43,82,51
72,42,72,42
68,56,74,50
81,52,74,59
72,45,68,49
81,44,71,54
72,53,65,60
63,44,55,52
80,51,70,61
80,44,69,55
84,45,76,53
78,53,72,59
81,51,74,58
64,45,59,50
66,66,63,69
79,56,70,65
79,45,62,62
83,54,71,66
71,51,60,62
77,62,71,68
83,57,72,68
76,57,65,68
96,49,78,67
79,50,65,64
70,55,66,59
83,47,68,62
69,61,65,65
96,60,84,72
90,52,74,68
69,42,60,51
73,58,65,66
72,40,67,45
79,45,61,63
82,41,67,56
69,46,68,47
75,48,65,58
69,59,70,58
82,57,78,61
77,49,74,52
103,57,94,66
86,46,75,57
80,42,72,50
77,43,66,54
92,37,81,48
87,58,81,64
99,41,89,51
91,51,71,71
78,51,70,59
68,55,60,63
81,38,71,48
67,60,59,68
79,54,77,56
79,41,67,53
85,51,73,63
92,46,80,58
70,51,64,57
84,43,68,59
86,42,71,57
80,54,69,65
89,59,80,68
75,47,67,55
85,44,73,56
73,56,68,61
72,41,73,40
82,49,74,57
85,55,79,61
79,42,68,53
97,42,77,62
107,52,79,80
64,47,63,48
77,51,77,51
84,38,78,44
84,37,75,46
85,52,73,64
73,46,64,55
86,37,77,46
83,63,72,74
97,55,77,75
88,49,80,57
65,51,57,59
73,51,68,56
81,49,75,55
81,49,74,56
88,53,81,60
73,45,63,55
95,45,77,63
72,45,69,48
88,52,79,61
79,46,77,48
83,47,71,59
85,54,77,62
92,51,88,55
82,45,73,54
85,47,75,57
69,59,74,54
77,33,63,47
73,37,74,36
69,55,57,67
84,48,69,63
83,64,71,76
83,42,74,51
68,50,68,50
85,54,71,68
80,54,69,65
68,52,64,56
90,56,87,59
89,48,74,63
78,56,77,57
84,63,77,70
94,43,81,56
95,50,85,60
72,47,63,56
80,52,75,57
67,55,50,72
80,43,67,56
80,51,70,61
90,56,76,70
73,43,65,51
65,34,54,45
80,46,75,51
75,53,70,58
88,63,75,76
82,40,78,44
79,53,71,61
66,41,63,44
84,44,70,58
79,54,71,62
78,47,57,68
74,40,69,45
64,39,59,44
80,59,76,63
65,51,55,61
80,62,77,65
85,37,73,49
85,47,72,60
91,54,90,55
69,37,59,47
67,48,61,54
66,47,58,55
69,64,73,60
94,43,83,54
71,61,72,60
81,52,71,62
87,62,76,73
69,32,59,42
70,61,64,67
86,42,74,54
65,45,62,48
72,50,72,50
81,40,66,55
64,42,62,44
87,50,76,61
81,43,74,50
83,64,74,73
86,48,78,56
78,46,74,50
84,49,73,60
91,47,80,58
87,51,74,64
95,49,86,58
66,52,60,58
75,51,69,57
91,48,77,62
88,49,72,65
87,33,75,45
84,55,75,64
63,49,56,56
69,49,63,55
93,44,83,54
86,65,72,79
98,52,78,72
73,54,61,66
83,41,63,61
72,51,59,64
76,58,76,58
64,47,59,52
84,50,79,55
95,44,80,59
82,56,83,55
71,47,70,48
73,47,61,59
79,54,68,65
76,46,63,59
102,48,89,61
88,55,77,66
76,47,68,55
92,50,79,63
89,40,74,55
79,46,65,60
74,49,67,56
84,49,75,58
66,60,68,58
90,46,72,64
85,47,75,57
76,62,71,67
81,46,72,55
87,43,85,45
58,59,62,55
65,48,65,48
73,39,62,50
84,56,79,61
64,47,61,50
91,54,82,63
78,57,75,60
83,37,71,49
87,47,80,54
67,60,66,61
78,46,71,53
87,64,85,66
63,42,66,39
68,59,70,57
76,35,69,42
88,59,78,69
81,57,83,55
77,41,76,42
83,44,69,58
91,57,83,65
71,52,69,54
67,59,58,68
81,55,72,64
73,45,66,52
70,47,64,53
68,55,68,55
86,42,65,63
87,37,80,44
91,45,75,61
84,48,69,63
74,33,63,44
79,59,80,58
91,54,81,64
77,42,73,46
75,50,67,58
74,54,67,61
87,53,79,61
79,43,74,48
64,49,64,49
91,48,85,54
86,43,77,52
89,50,73,66
83,40,75,48
77,56,70,63
84,43,75,52
85,60,75,70
81,50,77,54
74,49,68,55
84,57,80,61
95,62,84,73
87,56,72,71
94,49,85,58
86,45,82,49
74,46,67,53
78,33,69,42
86,47,71,62
78,50,76,52
82,45,79,48
78,54,70,62
76,42,69,49
90,50,78,62
61,39,56,44
72,51,66,57
81,54,76,59
71,49,70,50
62,47,63,46
87,49,75,61
92,28,80,40
87,50,75,62
74,47,63,58
68,44,67,45
83,50,74,59
72,56,74,54
78,45,71,52
82,54,63,73
69,45,68,46
72,45,71,46
94,57,88,63
83,62,77,68
74,45,61,58
74,49,73,50
96,38,78,56
74,51,68,57
76,40,63,53
74,39,64,49
68,54,68,54
62,52,59,55
65,45,64,46
105,58,91,72
87,45,64,68
78,48,64,62
83,62,66,79
75,45,73,47
65,50,58,57
69,50,63,56
69,58,66,61
94,45,81,58
71,49,59,61
83,43,63,63
72,39,67,44
76,47,66,57
74,52,70,56
83,42,72,53
78,63,79,62
74,55,69,60
80,39,69,50
61,39,59,41
80,50,69,61
65,53,65,53
76,56,67,65
89,45,73,61
85,48,78,55
71,64,64,71
66,45,58,53
70,55,71,54
99,56,92,63
99,43,85,57
76,51,61,66
90,47,82,55
72,51,66,57
59,66,66,59
80,35,69,46
73,58,62,69
98,50,77,71
98,42,79,61
76,49,63,62
83,41,60,64
86,51,76,61
70,51,75,46
69,43,68,44
76,46,71,51
82,55,75,62
79,49,80,48
63,45,53,55
71,47,59,59
80,50,66,64
90,41,81,50
84,42,80,46
68,60,68,60
89,45,78,56
75,41,61,55
99,44,77,66
95,49,81,63
82,46,75,53
80,59,70,69
81,54,75,60
81,40,74,47
70,43,70,43
74,40,69,45
84,51,75,60
72,49,68,53
88,44,73,59
87,39,79,47
81,58,76,63
77,48,68,57
76,50,72,54
72,50,62,60
84,55,81,58
88,38,74,52
86,34,66,54
85,60,74,71
72,35,63,44
81,49,72,58
96,55,76,75
85,55,73,67
77,55,76,56
77,56,66,67
84,52,79,57
89,42,74,57
79,52,64,67
77,52,72,57
70,46,60,56
100,57,84,73
83,52,76,59
72,40,61,51
105,41,82,64
88,50,77,61
89,44,76,57
74,47,66,55
77,46,72,51
95,41,78,58
94,44,81,57
92,46,75,63
79,45,76,48
94,52,87,59
68,52,67,53
80,42,74,48
69,51,62,58
92,49,78,63
74,59,74,59
79,44,71,52
81,41,78,44
93,52,84,61
72,46,67,51
82,45,69,58
67,63,68,62
84,46,77,53
75,58,74,59
74,53,74,53
78,53,77,54
93,54,78,69
78,66,72,72
72,48,61,59
80,31,68,43
72,57,68,61
86,52,76,62
80,45,74,51
97,46,75,68
81,47,74,54
79,47,63,63
60,54,52,62
85,43,76,52
86,44,74,56
80,59,74,65
88,47,78,57
81,54,72,63
93,60,90,63
70,53,64,59
71,39,66,44
66,44,53,57
78,49,73,54
71,40,61,50
93,48,77,64
64,62,60,66
82,40,72,50
71,57,69,59
78,52,73,57
88,52,71,69
81,65,77,69
80,53,69,64
77,41,67,51
93,48,78,63
78,54,79,53
99,58,88,69
75,48,65,58
107,52,85,74
77,34,71,40
73,30,62,41
92,51,87,56
85,47,71,61
70,45,71,44
70,49,67,52
67,47,62,52
83,51,74,60
73,39,67,45
80,61,70,71
76,58,69,65
83,58,74,67
73,44,64,53
82,53,74,61
82,41,72,51
90,46,73,63
75,44,63,56
72,55,68,59
92,42,67,67
84,37,77,44
81,41,76,46
90,61,85,66
71,53,65,59
75,53,59,69
79,51,66,64
77,63,75,65
75,49,71,53
85,47,67,65
89,44,76,57
88,41,79,50
83,46,76,53
81,51,62,70
83,49,69,63
81,39,73,47
81,42,72,51
70,68,74,64
87,37,75,49
85,51,71,65
98,51,77,72
91,48,77,62
64,44,60,48
88,43,74,57
82,63,78,67
88,48,75,61
100,41,82,59
81,58,75,64
70,55,67,58
71,46,59,58
88,63,85,66
75,37,66,46
77,44,71,50
90,67,80,77
71,53,72,52
68,55,62,61
88,44,81,51
80,47,81,46
57,69,58,68
75,45,62,58
89,47,74,62
62,46,62,46
90,55,80,65
88,55,74,69
88,49,86,51
78,57,72,63
73,55,61,67
85,54,77,62
74,55,68,61
86,48,85,49
74,66,72,68
70,61,69,62
74,46,64,56
85,47,65,67
77,42,66,53
71,30,64,37
83,66,78,71
83,50,64,69
90,46,65,71
85,53,71,67
89,51,73,67
80,40,75,45
84,42,73,53
88,47,78,57
76,52,71,57
83,54,75,62
87,52,85,54
82,58,76,64
91,50,85,56
87,47,83,51
64,49,57,56
90,59,82,67
90,44,79,55
94,49,85,58
81,52,74,59
84,49,72,61
60,49,62,47
83,43,77,49
83,50,75,58
90,48,77,61
83,42,71,54
91,50,73,68
79,49,74,54
96,57,76,77
72,45,70,47
97,58,82,73
80,51,74,57
78,48,64,62
76,42,70,48
78,51,78,51
59,60,57,62
74,59,73,60
76,51,71,56
79,57,70,66
76,50,66,60
66,45,72,39
83,48,82,49
82,59,80,61
70,49,67,52
70,51,60,61
98,46,88,56
76,46,65,57
76,53,64,65
92,52,76,68
72,50,67,55
68,51,62,57
95,59,78,76
70,50,61,59
60,42,63,39
77,49,67,59
88,47,79,56
66,54,58,62
80,46,67,59
84,52,69,67
90,50,78,62
66,44,58,52
88,45,70,63
68,44,65,47
73,46,65,54
79,47,72,54
80,56,68,68
80,48,75,53
73,43,70,46
85,50,77,58
68,30,58,40
90,40,74,56
80,51,72,59
81,57,80,58
86,50,82,54
72,50,69,53
79,37,67,49
92,61,82,71
83,50,74,59
64,55,65,54
89,36,74,51
80,63,85,58
84,46,65,65
80,52,68,64
77,49,62,64
85,42,66,61
77,54,67,64
81,48,72,57
96,50,80,66
92,47,80,59
92,48,74,66
89,48,72,65
71,50,71,50
84,37,75,46
84,53,70,67
73,55,68,60
80,53,78,55
88,47,78,57
72,58,68,62
84,60,75,69
93,49,69,73
73,60,71,62
70,55,63,62
80,36,64,52
79,60,78,61
75,58,71,62
79,57,78,58
70,57,73,54
79,36,69,46
80,52,71,61
71,52,65,58
79,53,73,59
64,54,58,60
77,67,77,67
72,50,67,55
55,42,50,47
70,48,67,51
80,42,64,58
76,51,68,59
78,42,74,46
70,34,64,40
84,46,69,61
75,64,77,62
97,49,79,67
91,52,74,69
94,34,68,60
68,53,59,62
72,35,70,37
72,38,67,43
64,54,59,59
90,43,82,51
94,49,90,53
62,34,52,44
81,38,63,56
63,49,60,52
83,45,72,56
74,49,71,52
68,38,61,45
61,54,60,55
88,36,77,47
89,50,73,66
75,62,69,68
69,64,67,66
70,42,61,51
87,56,69,74
69,64,71,62
71,39,59,51
93,50,85,58
85,58,80,63
77,66,74,69
97,47,69,75
70,53,68,55
89,36,76,49
57,65,60,62
78,59,61,76
84,54,77,61
97,66,87,76
84,47,82,49
91,50,81,60
74,57,72,59
84,53,69,68
65,37,58,44
77,62,73,66
81,44,73,52
78,55,72,61
82,50,67,65
77,51,63,65
86,50,75,61
88,53,90,51
75,63,59,79
88,35,74,49
76,41,66,51
85,51,76,60
88,44,84,48
96,52,81,67
74,52,64,62
88,57,84,61
67,47,58,56
79,48,76,51
97,52,84,65
75,45,67,53
82,44,77,49
82,60,72,70
70,52,71,51
80,32,75,37
94,41,80,55
78,45,70,53
90,56,87,59
80,54,78,56
75,53,71,57
68,52,63,57
91,57,77,71
70,49,66,53
90,48,77,61
84,35,71,48
69,48,63,54
78,46,64,60
74,49,67,56
83,53,72,64
83,45,78,50
86,37,70,53
89,51,80,60
58,48,57,49
88,57,69,76
73,45,62,56
88,51,83,56
78,46,68,56
67,49,57,59
93,48,81,60
80,53,72,61
72,55,72,55
70,52,63,59
82,40,74,48
86,57,73,70
78,53,75,56
100,50,78,72
75,38,70,43
80,54,79,55
84,48,78,54
69,39,65,43
89,57,77,69
74,47,73,48
82,56,82,56
68,54,62,60
87,61,83,65
88,43,70,61
76,46,64,58
82,45,71,56
88,40,73,55
